,passenger_count,distance_miles,hour,year,weekday,night,late_night
10615,1,2.8157759271967686,19,2014,2,1,0
664,1,2.833021693788088,15,2014,1,0,0
2105,1,0.5883309197073942,2,2010,4,0,1
1292,1,2.0163035078066494,21,2012,1,0,1
12811,1,0.5286083858528063,18,2010,6,0,0
785,1,0.1503467705475711,18,2011,0,1,0
4024,1,0.7892442773639321,11,2014,1,0,0
11422,2,1.4392045413761043,19,2012,4,1,0
8394,1,1.0872964651584318,21,2014,5,0,1
13016,1,0.19603942655273676,12,2009,3,0,0
3670,1,2.483382094349887,15,2009,4,0,0
14463,1,0.3440093687679082,17,2015,3,1,0
328,2,0.2624215936371598,21,2014,6,0,1
12021,5,2.0172075365377995,12,2011,1,0,0
4663,1,2.4698459377929614,10,2011,4,0,0
13815,1,1.7832389473298946,22,2012,4,0,1
3037,1,2.911324948515622,12,2013,2,0,0
14149,1,1.2149739874172893,18,2015,1,1,0
7750,1,7.161349974025596,1,2014,3,0,1
9471,2,3.6826556187959523,17,2012,1,1,0
5426,4,1.6773161048632776,8,2014,3,0,0
7630,1,0.6800649299139906,4,2014,1,0,1
10685,1,0.9179506773100611,20,2009,4,1,1
1610,1,1.2979285479013392,22,2014,4,0,1
12587,1,1.9788457771539785,19,2009,5,0,0
8669,1,1.6724769338209466,10,2010,4,0,0
8251,2,0.745778652081086,17,2012,2,1,0
2324,1,0.5421298154843519,14,2014,1,0,0
2899,2,2.733470491064053,20,2012,1,1,1
10257,1,1.6042775966080762,13,2012,2,0,0
2873,1,0.5964466976261981,8,2011,3,0,0
9840,1,1.8815924509698094,13,2014,3,0,0
9027,1,1.2383717205138096,20,2014,5,0,1
7261,2,0.3118130732829263,21,2014,0,0,1
14350,1,0.5818176898203551,7,2013,2,0,0
3211,1,1.4730393357392724,23,2013,4,0,1
2315,1,0.9801409294995417,13,2013,6,0,0
12606,1,0.5908320856419982,17,2015,1,1,0
3251,5,1.5726978196446253,14,2014,6,0,0
11841,5,0.944166508063535,13,2012,3,0,0
7370,1,1.3537546233481268,0,2009,6,0,1
1848,3,1.20768510004093,19,2010,5,0,0
5917,1,2.423017903552646,8,2014,2,0,0
5685,1,0.77634628460889,7,2010,4,0,0
2351,1,3.5569185742095617,14,2013,1,0,0
4543,1,2.196618802744285,2,2011,4,0,1
3169,1,0.5129574966014491,10,2013,6,0,0
6458,5,1.457549349977391,18,2012,6,0,0
6077,1,1.2420874272012232,10,2013,6,0,0
13096,1,1.567176620755118,14,2010,2,0,0
5993,3,0.9661684310420647,8,2010,5,0,0
6235,1,1.5722659418695901,11,2011,3,0,0
13606,5,0.45103755012596486,22,2013,5,0,1
7825,1,4.706115208577365,11,2011,4,0,0
3468,1,1.1112175777829616,21,2014,6,0,1
3152,4,1.6541590121003857,3,2009,6,0,1
6107,1,0.9325116404731145,14,2014,1,0,0
8845,1,0.79968157501957,19,2014,5,0,0
4935,1,1.045309800542069,6,2014,0,0,1
11712,2,0.6606439258999566,9,2010,2,0,0
6461,1,0.9953876542365778,15,2009,6,0,0
9393,1,1.7216753635391788,15,2012,4,0,0
6206,2,3.9678179229482162,15,2010,5,0,0
9288,1,2.2013078340089978,8,2013,2,0,0
14867,2,0.469660211439494,0,2014,6,0,1
5364,1,2.0144869643423515,19,2014,6,0,0
2413,1,1.1717485907272107,20,2009,5,0,1
11889,5,1.4241159756416557,18,2009,4,1,0
2916,1,1.86012620716191,16,2010,4,1,0
1135,1,0.9571137783989848,9,2010,1,0,0
4549,1,0.31172394077007715,10,2014,3,0,0
9975,4,1.9289368774239133,8,2014,2,0,0
1010,2,1.1362327008959578,19,2013,4,1,0
111,6,1.2461621890428376,8,2014,4,0,0
4967,1,1.8467322855987178,19,2013,3,1,0
9637,1,0.1961205090144913,12,2009,2,0,0
3083,2,0.8572942238582236,17,2014,5,0,0
10853,1,1.3876215109905394,0,2013,5,0,1
7830,1,0.7870125707830322,12,2009,3,0,0
48,5,0.3419574983326059,0,2012,2,0,1
14706,2,1.426016116127754,9,2012,0,0,0
5630,2,1.5274904829711344,15,2014,4,0,0
14831,1,1.0406092712821928,13,2010,0,0,0
5195,1,0.6880085695508256,13,2010,1,0,0
6572,3,4.4044590798984045,1,2011,5,0,1
3923,1,0.5276511716617465,9,2013,0,0,0
6642,1,4.337483360578423,16,2014,2,1,0
435,1,1.4736673612664921,20,2012,3,1,1
12422,1,0.8466534746688782,4,2011,5,0,1
12891,1,3.084747956970259,20,2011,2,1,1
2440,1,1.6903116367376416,8,2010,3,0,0
5706,1,1.3464723729649235,20,2012,0,1,1
14936,5,2.4359434649336773,15,2013,0,0,0
11247,1,0.7520757455394791,19,2015,3,1,0
10739,1,2.1385084010794033,14,2011,3,0,0
5539,1,3.5905044874253607,20,2014,0,1,1
13529,1,0.7925063299987299,21,2010,2,0,1
11161,2,1.461107502488081,10,2010,0,0,0
7800,1,1.4839429638492068,18,2012,0,1,0
5461,1,2.143056981429865,20,2009,3,1,1
7660,3,3.9163381904275485,23,2010,6,0,1
14437,1,0.9274082229392324,16,2014,3,1,0
10167,1,1.1329609180402742,7,2013,4,0,0
4437,2,0.9992026902158979,23,2009,5,0,1
4207,1,0.8442578467068933,13,2014,2,0,0
4147,4,4.702667260834521,17,2011,5,0,0
11068,1,0.7697835597689843,20,2010,0,1,1
6670,1,1.4122441469989742,18,2015,6,0,0
14253,1,0.550075550263604,1,2010,5,0,1
8217,1,6.131803701474,18,2010,3,1,0
1913,2,0.6649467983948474,20,2013,3,1,1
8354,1,1.6139998033215601,19,2009,1,1,0
11975,1,3.242877155700416,22,2013,0,0,1
8565,1,1.8077912415050983,14,2009,4,0,0
3203,1,0.5254248952437992,9,2014,4,0,0
1706,1,2.7730292215998738,16,2012,4,1,0
14846,1,0.910771900989332,17,2014,0,1,0
7682,2,1.3441205815014965,0,2014,5,0,1
6948,1,0.9308835135068353,12,2014,2,0,0
1893,2,0.9495208651123027,23,2012,0,0,1
7949,1,1.823760016160523,9,2010,0,0,0
6976,3,1.2218928000190876,18,2015,0,1,0
10981,1,2.7713516780985326,23,2013,2,0,1
6960,1,0.6219476023487014,9,2014,1,0,0
13366,1,0.39791676123047914,12,2011,0,0,0
8566,1,1.3952163157718707,21,2010,6,0,1
13474,1,1.1169459592647286,16,2011,2,1,0
8558,2,1.9380468156917192,21,2014,0,0,1
8351,1,0.49502711807184646,6,2013,3,0,1
2545,1,0.6199791954020516,18,2012,4,1,0
6015,1,0.4886352378259406,5,2012,4,0,1
501,1,1.2402412456202283,7,2014,2,0,0
9120,1,4.552514609196601,20,2010,0,1,1
5481,1,1.3744346103534446,13,2012,3,0,0
13487,1,1.0212738952854965,5,2012,0,0,1
10433,1,3.831811696061356,0,2012,5,0,1
7205,1,1.1462937670743234,21,2009,0,0,1
1758,1,0.2362113667071212,13,2011,1,0,0
5206,1,1.0452723707359721,12,2010,1,0,0
14353,2,0.761269946906985,21,2011,2,0,1
1142,1,3.213895328761197,21,2013,5,0,1
3944,5,1.2840711572156513,23,2010,2,0,1
4688,1,1.6114741482609087,23,2012,4,0,1
3032,1,1.536972005827218,17,2009,0,1,0
948,1,0.8770280172195312,15,2014,5,0,0
5026,2,0.4956254588866362,10,2011,1,0,0
1429,1,0.5143532983306482,17,2010,3,1,0
14221,5,2.0973079239149994,13,2014,6,0,0
10578,1,1.4692799087146824,21,2013,3,0,1
5905,1,3.8849566470783183,22,2012,6,0,1
3304,1,0.9599449548030272,20,2011,1,1,1
13314,2,1.4044943823658975,16,2009,4,1,0
14552,6,0.7167098075674735,22,2009,2,0,1
1184,1,1.8125011331495202,0,2012,2,0,1
9547,5,0.9698994407738125,9,2013,2,0,0
14721,1,3.00473604550341,15,2015,6,0,0
1838,3,3.7707380986017576,21,2009,6,0,1
11591,1,0.8796217698318008,17,2009,1,1,0
4614,1,0.7167776743972807,15,2015,5,0,0
3612,3,3.051789990775805,23,2009,0,0,1
8036,1,1.009419715786378,23,2011,5,0,1
2783,1,1.2971025771788136,22,2011,4,0,1
14980,1,2.989057085450519,6,2011,4,0,1
377,1,0.7548535492576357,15,2014,1,0,0
13767,1,1.6415556531533584,1,2012,4,0,1
1063,1,0.3416651182246484,22,2014,4,0,1
3256,1,1.1880397489989105,21,2010,1,0,1
12513,6,0.48067359745184046,19,2009,3,1,0
3610,1,0.7697125225537443,7,2012,4,0,0
9505,1,0.3679133434888411,21,2014,4,0,1
6574,1,0.9529473475824797,12,2015,5,0,0
12877,1,5.015227017445042,0,2013,5,0,1
1573,5,1.6558687805810357,0,2014,1,0,1
9070,1,0.5008050562536915,23,2014,4,0,1
9560,1,1.6723531618542795,20,2015,6,0,1
37,1,0.5914216310188065,10,2012,3,0,0
7746,1,0.7701690322019858,21,2013,1,0,1
1710,1,6.164324308113905,7,2009,4,0,0
13602,2,3.109071924015979,14,2012,5,0,0
2309,1,0.7441079752925653,11,2009,3,0,0
1590,1,1.3305234399078716,13,2010,1,0,0
5988,1,0.7806552456191521,13,2009,1,0,0
7000,1,1.8017630497183694,23,2012,3,0,1
6509,1,4.150134922893819,20,2013,4,1,1
10621,1,0.6926189530262042,0,2013,1,0,1
13033,1,2.0158044950736786,17,2012,6,0,0
4830,1,3.106822265616806,23,2010,4,0,1
5192,1,1.839280285716186,19,2013,1,1,0
280,1,0.7017813491710275,19,2011,2,1,0
14875,2,0.8828880002481998,20,2010,0,1,1
11685,1,1.5240268987539107,14,2009,4,0,0
1991,1,3.6575534404982073,18,2010,0,1,0
12933,1,2.2434931055611034,7,2009,1,0,0
13152,2,0.3110870804226954,5,2010,6,0,1
3888,2,0.7867612526984109,20,2011,1,1,1
2716,1,2.4649308415295015,13,2015,5,0,0
1837,1,0.5756602318891484,21,2013,2,0,1
14512,1,1.4282209199171423,21,2009,6,0,1
519,1,1.1045522080321222,18,2009,6,0,0
4937,1,0.8350148034366036,20,2011,2,1,1
487,1,1.7574680609858895,8,2010,3,0,0
8133,1,0.93375037142225,11,2012,0,0,0
834,2,1.3839958112912314,23,2013,6,0,1
14038,1,0.7171069642294522,22,2013,6,0,1
693,1,0.5437621904558335,10,2009,0,0,0
13689,2,1.2991320257388523,14,2010,6,0,0
11674,1,1.1144421436192176,0,2010,1,0,1
4131,1,1.02604635902691,18,2009,1,1,0
14187,1,3.519629517226834,11,2010,1,0,0
10109,1,0.08652727445310539,21,2013,6,0,1
10149,1,1.5331078592164282,13,2014,5,0,0
2100,1,0.877976863339647,14,2009,1,0,0
7426,2,1.5424308259529547,18,2013,1,1,0
13539,2,1.0288130448867672,14,2014,4,0,0
14794,2,0.7809578126596795,11,2012,2,0,0
11173,3,0.6570703946968631,6,2011,3,0,1
14156,1,0.8477725814616531,17,2012,3,1,0
4944,2,4.190794339648088,22,2015,2,0,1
710,1,1.5823382721452934,9,2013,0,0,0
12072,1,0.7191629510036619,6,2012,0,0,1
9555,1,0.5591921749720942,7,2013,3,0,0
3724,1,0.5920514660240181,20,2010,0,1,1
4873,6,0.5093822350913927,10,2014,3,0,0
13665,2,1.8770360175745346,19,2011,5,0,0
2063,3,1.7974815108447213,21,2012,4,0,1
5505,5,0.5532845217591151,12,2011,5,0,0
13836,1,6.250678521782523,17,2010,2,1,0
7403,1,0.6946249349778876,3,2013,3,0,1
10877,2,1.8913287121533437,8,2010,3,0,0
6367,6,1.3494422117748783,18,2012,2,1,0
14177,1,1.388155807807189,6,2012,1,0,1
13782,1,6.104522753761308,11,2013,4,0,0
10571,5,1.7057737659283083,19,2012,4,1,0
14462,1,2.676371266296365,18,2012,6,0,0
14610,1,1.1927981770315974,13,2009,0,0,0
1320,1,0.4200763322334551,18,2013,5,0,0
6643,2,2.0004193758734146,19,2009,5,0,0
14266,2,1.0487769038880017,12,2013,5,0,0
5728,1,1.2064505525514884,21,2011,4,0,1
13027,1,1.785819295005065,10,2014,4,0,0
13328,1,0.5422128772371378,22,2011,3,0,1
14218,1,1.606774430575293,8,2015,1,0,0
3715,1,6.614830224110014,21,2011,0,0,1
6039,1,2.942920386517683,17,2009,0,1,0
8850,1,2.595471204916778,18,2014,2,1,0
1635,1,1.818387548570226,0,2013,0,0,1
13828,1,1.2653533775251675,12,2010,0,0,0
13900,1,1.5713543682162463,13,2010,6,0,0
3973,1,1.836779830416796,17,2011,1,1,0
5168,1,5.602375964020935,20,2012,1,1,1
606,1,0.4512029263780665,6,2010,1,0,1
988,1,1.3638571984720265,22,2015,3,0,1
10747,1,2.6120082345634374,12,2011,1,0,0
9081,1,1.3638047560450781,23,2011,2,0,1
1968,1,2.653879139948864,19,2012,3,1,0
13211,1,2.84980883783584,17,2013,0,1,0
41,2,3.115515321649058,10,2011,5,0,0
4919,1,1.8200814507249563,8,2014,0,0,0
12468,1,0.6222113096292397,17,2014,5,0,0
13026,1,3.4584026882094725,19,2014,1,1,0
11200,1,2.3182408011598516,17,2014,5,0,0
7224,4,0.7481815106726531,14,2012,0,0,0
9951,1,0.839128214492989,9,2013,4,0,0
1999,5,0.9248079698982364,2,2015,6,0,1
9918,2,3.262188107675994,9,2012,4,0,0
1693,1,0.583282778238272,23,2012,3,0,1
5066,1,1.7508372601659759,20,2011,3,1,1
9475,5,1.2872817941936592,1,2014,5,0,1
12237,1,1.0890889014401466,21,2012,3,0,1
5262,5,2.346090279860339,2,2010,5,0,1
8350,1,0.8492323894885101,16,2009,1,1,0
10992,1,1.4098975640723348,12,2014,4,0,0
1079,1,2.533230295077638,13,2013,6,0,0
1781,1,0.5207905802220012,9,2010,1,0,0
14171,1,0.8649888899227844,7,2014,4,0,0
6368,1,4.270809412790847,11,2013,4,0,0
73,2,0.7453842663025524,15,2012,0,0,0
8305,1,0.7111304034997451,16,2015,1,1,0
8521,1,1.7436982536244954,9,2013,5,0,0
4896,2,1.8388323053304805,20,2011,4,1,1
13334,1,0.8054109511819308,6,2009,2,0,1
4545,1,0.4468244168071206,21,2012,5,0,1
12845,1,0.9849015724844721,11,2014,4,0,0
7527,3,1.7496597827687161,20,2011,3,1,1
6028,1,0.7874098467366758,1,2010,6,0,1
11391,1,0.9064973405285446,7,2013,6,0,0
2119,5,2.4511085805377086,13,2013,4,0,0
12062,1,2.4836151852922077,6,2012,0,0,1
630,1,0.1595658343581298,16,2009,5,0,0
7375,1,1.485338859695842,18,2012,4,1,0
1383,5,1.4466575051258765,20,2010,2,1,1
4639,1,1.085219506785491,18,2010,0,1,0
10455,1,1.7182900940116828,13,2011,4,0,0
1526,1,0.9201510682250948,11,2012,5,0,0
3689,1,0.8162039847555957,19,2009,3,1,0
5995,1,0.3904134118488666,9,2013,3,0,0
7037,1,1.8627667789594553,8,2011,4,0,0
3135,1,1.8533625926904878,10,2013,1,0,0
3484,5,2.8256313561884614,18,2014,3,1,0
5527,5,1.200945455810309,19,2012,2,1,0
14483,1,0.5781277053121388,17,2014,1,1,0
350,6,0.7699717255260377,15,2014,4,0,0
13044,2,1.525256931149248,18,2015,1,1,0
14842,3,0.3290352652484359,0,2011,3,0,1
9102,1,1.5680528757240113,12,2014,2,0,0
5525,6,1.641953495425179,8,2014,1,0,0
11784,1,1.8868535029460816,13,2014,2,0,0
9566,1,2.2038300695299475,9,2012,6,0,0
11673,1,0.8367376511444682,20,2013,6,0,1
4803,1,1.2096658808497476,19,2010,2,1,0
1177,1,2.6221176627195377,12,2014,0,0,0
8908,1,0.9395594455423798,8,2013,2,0,0
33,2,0.8584793073071956,14,2011,2,0,0
14249,1,1.2433564059121913,11,2009,4,0,0
12183,1,1.0832744512034596,11,2014,2,0,0
7091,1,1.7222209542368352,23,2013,3,0,1
3444,1,1.3797814552321424,21,2014,5,0,1
13596,1,1.2480633877110305,14,2011,6,0,0
1200,1,0.36335643379170873,9,2011,1,0,0
10115,1,1.5170220706804998,17,2012,2,1,0
7558,1,0.9829682472086534,16,2010,5,0,0
14647,1,1.973974821966153,17,2009,5,0,0
11729,1,2.682389881144316,21,2012,0,0,1
7658,1,3.1378591208571955,22,2009,6,0,1
13492,1,0.7908785679924216,22,2015,5,0,1
3869,1,2.816521971764887,1,2015,5,0,1
6348,2,1.0542114394385806,20,2013,2,1,1
11536,5,0.7130345146590653,8,2010,1,0,0
12057,2,1.4338613879564481,14,2012,1,0,0
11400,5,1.3251091348637603,20,2011,4,1,1
7351,1,2.2002885729550274,14,2015,6,0,0
10575,2,1.738690679877982,19,2010,2,1,0
3006,3,1.865325882596352,4,2012,6,0,1
11141,1,0.5869045595770668,8,2013,4,0,0
6586,1,2.176134740877215,14,2009,2,0,0
6738,2,0.5453461033845878,13,2013,6,0,0
14313,1,1.8756383143122677,13,2010,5,0,0
9655,1,0.4897964922590837,21,2010,3,0,1
6527,1,0.2364996504235024,23,2013,3,0,1
14374,1,0.5957649922346491,3,2012,6,0,1
713,1,0.8393896079830774,11,2009,1,0,0
10803,1,1.4013430044612352,13,2013,0,0,0
8931,1,0.9802297025531311,21,2013,1,0,1
13009,1,1.3832223905842043,15,2014,2,0,0
10367,5,1.7223541335919188,1,2013,6,0,1
6817,6,2.370451963091776,9,2013,3,0,0
8397,1,1.8072360401976297,7,2013,4,0,0
1889,1,1.9996378882607635,13,2013,1,0,0
1434,2,1.4011314034196476,3,2012,6,0,1
6215,1,0.8593810986428959,10,2013,6,0,0
14000,1,3.3433647559872917,9,2009,3,0,0
6119,2,4.085149297141865,22,2014,4,0,1
2355,1,1.5730235575640847,18,2010,5,0,0
1053,1,1.5556993981144949,12,2013,6,0,0
3745,1,0.3528014814535881,10,2014,4,0,0
351,5,3.1324924654159365,11,2009,6,0,0
11649,1,1.016447499848831,1,2009,4,0,1
897,1,2.449469574026057,21,2011,2,0,1
14414,1,4.006333934452185,21,2010,4,0,1
5092,1,2.2991298749934774,16,2012,1,1,0
7169,1,1.1399650392370198,19,2012,5,0,0
3861,1,1.7695630159615985,7,2013,3,0,0
2322,1,0.6803243120344618,17,2014,0,1,0
4194,1,0.8517345811182714,7,2009,2,0,0
9507,2,1.5076022363913157,20,2010,5,0,1
14455,2,2.4973847369171565,1,2014,3,0,1
9039,1,1.3762994966600823,23,2013,4,0,1
7669,1,3.199274742400037,12,2010,1,0,0
7277,1,1.4789558574372645,14,2009,2,0,0
3045,1,2.210838549155047,19,2013,1,1,0
4727,1,0.49617121452488516,15,2010,0,0,0
1170,6,1.0834657418528892,22,2014,3,0,1
3106,1,0.5284951006124782,14,2011,2,0,0
8209,2,0.9429011555841155,17,2009,6,0,0
4077,2,1.1913949042242493,20,2012,0,1,1
5836,5,1.3254425455819756,23,2012,5,0,1
13669,1,0.8469771188088497,12,2011,4,0,0
14672,2,2.5366940879772977,12,2011,5,0,0
2596,1,3.118441728806946,18,2011,2,1,0
13697,1,1.1366665046118725,6,2011,5,0,1
9698,1,2.3136593594329633,16,2015,0,1,0
590,1,2.914367266765789,14,2011,1,0,0
13855,1,3.2100317732324717,12,2012,6,0,0
9148,5,1.361794246623536,14,2009,3,0,0
4177,1,1.5385140648112112,18,2010,4,1,0
14549,1,1.3901092142881226,15,2011,2,0,0
12234,1,2.250597934211435,7,2014,0,0,0
3448,1,3.74511429763348,3,2010,6,0,1
604,1,1.8224423175388234,17,2014,6,0,0
4206,1,1.0765944547106698,14,2013,2,0,0
5027,1,0.30884161919129116,6,2012,0,0,1
7376,1,2.8147102801685633,22,2010,2,0,1
11186,1,2.7440821575386263,6,2009,0,0,1
11249,4,1.4065030987879905,18,2009,2,1,0
3457,1,0.7741958137675896,18,2010,5,0,0
11299,1,2.129795549444762,13,2012,6,0,0
1570,1,1.5732672973415391,21,2009,3,0,1
10319,3,0.9409169473557139,7,2010,2,0,0
5610,1,0.9872369857785664,12,2015,3,0,0
39,1,2.2282313529908926,20,2009,0,1,1
8713,2,1.516639788559768,18,2012,2,1,0
1715,1,3.7686999250785775,14,2015,5,0,0
10474,6,0.5997017339752494,13,2009,4,0,0
4658,1,0.6239922323975471,12,2010,6,0,0
806,1,0.32954737987872085,14,2010,1,0,0
9746,1,1.8903624196474098,14,2011,0,0,0
13692,6,0.11269979606017673,18,2013,0,1,0
10207,1,0.8184025917025275,7,2014,2,0,0
5911,5,2.585587385242082,10,2012,1,0,0
3917,5,0.6572365057131025,16,2010,0,1,0
13998,1,3.7153665414941512,21,2015,1,0,1
12672,1,3.3665239825243587,20,2012,1,1,1
14352,5,3.154938156040303,3,2009,3,0,1
7882,1,1.7624197265875425,22,2009,0,0,1
10157,1,0.8148768365371784,11,2014,2,0,0
7875,1,1.5505595200573175,18,2009,0,1,0
6338,3,0.5608493736129444,18,2012,2,1,0
14285,1,1.5204496238460488,0,2013,3,0,1
5612,5,0.8371928158148563,17,2012,6,0,0
6090,1,1.0911278693525805,20,2012,5,0,1
11810,1,1.052201321019278,0,2012,2,0,1
14326,1,1.5072889736429214,12,2013,6,0,0
9539,1,3.153165254065511,20,2010,4,1,1
4267,1,0.9533005407101169,19,2014,5,0,0
7617,1,0.9334475019759336,19,2015,3,1,0
14974,1,5.228871477666007,21,2011,3,0,1
151,1,1.4197070946772927,3,2011,2,0,1
7472,1,3.985141305417492,2,2012,1,0,1
11342,2,3.1728822422770704,8,2010,4,0,0
12939,1,0.5621382601515309,16,2009,2,1,0
2637,1,1.482897586280136,4,2012,3,0,1
14481,1,3.587334855261026,14,2011,3,0,0
11344,1,2.485017242795763,18,2012,3,1,0
367,1,1.6420277413414404,16,2013,1,1,0
6783,2,2.635798404292312,8,2014,4,0,0
10330,5,5.24481667364941,22,2013,1,0,1
4813,1,3.840939044182935,10,2011,1,0,0
1735,1,3.108840356780898,1,2012,0,0,1
3289,1,1.2567710293177776,12,2013,6,0,0
4301,1,3.6544664761079986,10,2010,0,0,0
2810,2,0.622847453941457,11,2013,5,0,0
12438,2,1.159166682738646,9,2014,1,0,0
11413,2,0.6284148152445007,7,2014,1,0,0
13501,1,1.6178038633909486,15,2014,5,0,0
12682,6,1.9936262314364817,9,2014,1,0,0
6030,1,0.5685017185201956,0,2015,5,0,1
974,1,1.4803546387082014,11,2015,3,0,0
2485,1,0.3870967963061389,13,2011,2,0,0
5818,1,0.9792307321564346,9,2013,4,0,0
8828,1,0.9984372291116541,10,2010,3,0,0
596,1,0.34927529015545716,21,2010,1,0,1
578,3,0.38802799058381005,10,2010,3,0,0
1773,1,2.756028731705132,9,2009,1,0,0
11388,1,1.2462787589435194,23,2015,3,0,1
3267,1,0.6055887193971962,11,2012,4,0,0
10756,1,0.16554693089375078,12,2012,3,0,0
1640,2,0.5209824401914913,9,2010,1,0,0
5137,1,3.2572386056899045,19,2013,5,0,0
13934,1,4.275813304146369,8,2015,1,0,0
10791,5,0.6724555392264037,6,2010,6,0,1
3936,1,0.5841178327128755,21,2011,3,0,1
2001,5,0.49404623219047183,22,2011,0,0,1
2904,1,1.7929025270011665,23,2014,5,0,1
6731,1,0.849296728394534,9,2012,1,0,0
9961,6,2.830057973507459,7,2012,2,0,0
5383,4,0.6778336245493298,18,2009,0,1,0
19,1,0.24803806655791508,20,2014,5,0,1
13796,2,0.6149621002728721,21,2013,5,0,1
9571,1,1.6076502949837734,19,2010,3,1,0
6422,1,0.6683098511257182,23,2011,6,0,1
10191,1,0.7164475016220295,9,2009,1,0,0
12931,2,0.583156699686069,20,2014,5,0,1
6083,1,1.9082683573264267,18,2012,2,1,0
12905,1,1.1419143825001656,15,2010,1,0,0
14929,1,2.536622736376593,18,2014,2,1,0
13132,1,2.4320263931029116,22,2009,1,0,1
2278,1,1.022768071531511,10,2009,1,0,0
3124,5,2.9917365013686084,5,2011,4,0,1
10695,1,3.015280510430547,18,2015,5,0,0
7387,1,2.7485930793352322,21,2011,6,0,1
4212,1,1.8922522018595695,11,2009,3,0,0
3224,1,1.4257346763471168,13,2010,3,0,0
3517,1,1.2320703787500902,13,2010,2,0,0
4050,1,0.9987987513306175,0,2014,6,0,1
8274,5,0.15028773876461488,6,2012,1,0,1
8454,2,0.7236017942479122,8,2013,1,0,0
3847,1,0.10301292240856791,1,2014,4,0,1
4825,2,3.5457870705862597,22,2013,4,0,1
561,1,1.8895374244470506,10,2013,2,0,0
3577,1,4.1070995891339575,23,2014,2,0,1
10627,2,0.4258401030031316,8,2014,2,0,0
5936,1,0.9577724411028212,19,2012,2,1,0
3316,3,0.26350457497343555,18,2011,3,1,0
11025,2,3.6173575156620084,13,2012,2,0,0
5775,1,2.2979959730886366,9,2012,2,0,0
1858,1,2.505374302328839,23,2009,4,0,1
10554,1,1.9687730819078193,12,2012,1,0,0
8392,1,2.8154376782047392,23,2011,3,0,1
9892,1,0.7369059304876102,11,2013,1,0,0
8491,5,2.2670872024269353,6,2011,5,0,1
7432,5,1.2408867946580873,16,2010,3,1,0
14832,1,0.5314148290174343,3,2012,5,0,1
13702,1,1.1619607352385937,13,2014,3,0,0
1146,1,1.5325476388198211,8,2014,3,0,0
4578,1,1.2112972165458578,9,2011,1,0,0
14965,1,1.6741702869196813,17,2014,6,0,0
1950,1,0.8697915109780064,9,2011,4,0,0
7094,1,1.3109445776933273,2,2009,2,0,1
9641,1,0.6174297241862337,9,2009,1,0,0
5317,1,0.35082110149656376,11,2009,2,0,0
13832,1,1.0589827288382279,14,2013,3,0,0
7050,3,1.1081638693040377,20,2009,3,1,1
14795,1,1.2325506867596494,1,2013,1,0,1
10697,2,1.4931717899642947,12,2009,3,0,0
12945,1,1.111344533074316,21,2014,0,0,1
5816,1,0.6642247884633435,11,2009,6,0,0
13018,1,0.801111835057318,10,2014,4,0,0
10007,1,1.1413020924449861,13,2010,1,0,0
6495,1,0.8902780009312391,19,2011,1,1,0
7749,1,3.6028300878016832,23,2014,5,0,1
5410,1,2.3861063298874643,9,2011,6,0,0
11598,1,1.0355191199335383,14,2010,4,0,0
14468,1,2.819805483370996,10,2013,4,0,0
13144,3,0.9120664150325127,18,2009,0,1,0
14680,1,0.7102079793441081,7,2010,1,0,0
460,1,6.146301563704517,13,2010,5,0,0
241,1,1.5184267523336545,8,2013,1,0,0
9438,1,1.47175293709633,11,2012,3,0,0
1426,5,0.7416174392745617,16,2014,1,1,0
12372,1,0.9961992309679558,9,2009,1,0,0
11023,1,2.207175626189421,11,2010,6,0,0
14343,5,0.7317062290432609,23,2010,5,0,1
14883,1,0.401804283098274,23,2013,0,0,1
7479,1,0.4798488539874942,12,2010,4,0,0
4541,1,0.6617637641874707,16,2013,0,1,0
10796,1,0.7324469889537536,17,2010,4,1,0
2987,1,1.3060952505102312,19,2010,1,1,0
10331,2,1.1944772862455646,18,2013,5,0,0
5756,2,0.7286780467708822,8,2012,4,0,0
10355,1,0.7361839783872958,18,2012,2,1,0
4691,6,0.9363174607898069,13,2012,1,0,0
7175,1,0.8560157205454568,19,2015,1,1,0
10587,1,0.39028382424066393,16,2014,5,0,0
8740,3,1.740100274277232,17,2010,6,0,0
518,1,0.37097663881360693,13,2015,1,0,0
13709,1,1.824282277372672,1,2009,5,0,1
12897,1,2.662299162145506,20,2013,4,1,1
8003,1,1.502665474599129,18,2010,3,1,0
4997,1,0.82794879168056,21,2013,3,0,1
3912,1,0.3276853001165308,9,2012,4,0,0
5209,1,5.137054415139689,0,2015,3,0,1
5741,5,1.197175659561047,16,2012,5,0,0
10610,1,0.849024417218964,0,2012,4,0,1
13731,2,1.0931351168394206,16,2014,0,1,0
7302,1,1.3847775239596598,14,2011,1,0,0
1472,1,1.410431218191231,23,2012,3,0,1
4247,1,2.480176376225501,14,2010,5,0,0
3634,1,0.9670469843785323,11,2012,4,0,0
2948,1,1.283869670064445,8,2014,2,0,0
11041,1,0.4544580728685872,11,2012,3,0,0
6363,3,3.6424640828463177,22,2012,1,0,1
13259,1,0.620363561307958,1,2015,3,0,1
2056,5,1.062152140650042,13,2011,5,0,0
3019,1,1.6124581296435638,15,2013,1,0,0
6500,1,4.619402664221224,0,2015,6,0,1
